"";"ds";"trend";"additive_terms";"additive_terms_lower";"additive_terms_upper";"yearly";"yearly_lower";"yearly_upper";"multiplicative_terms";"multiplicative_terms_lower";"multiplicative_terms_upper";"yhat_lower";"yhat_upper";"trend_lower";"trend_upper";"yhat"
"363";2010-03-01;23475,5669099383;-2516,09554993092;-2516,09554993092;-2516,09554993092;-2516,09554993092;-2516,09554993092;-2516,09554993092;0;0;0;16656,716120096;26033,4217220222;20077,1253321163;27459,621459568;20959,4713600074
"364";2010-04-01;23462,2629768322;-1365,36308454149;-1365,36308454149;-1365,36308454149;-1365,36308454149;-1365,36308454149;-1365,36308454149;0;0;0;17863,3262524186;26923,8055858883;20036,1139438701;27477,4053191074;22096,8998922908
"365";2010-05-01;23449,3882028586;-2205,60001402889;-2205,60001402889;-2205,60001402889;-2205,60001402889;-2205,60001402889;-2205,60001402889;0;0;0;16961,0820324619;26053,4536029926;20012,3371516627;27492,9709536466;21243,7881888297
"366";2010-06-01;23436,0842697525;-2050,69346864086;-2050,69346864086;-2050,69346864086;-2050,69346864086;-2050,69346864086;-2050,69346864086;0;0;0;16713,5464289571;26120,7337735859;20000,0127155579;27505,5311577546;21385,3908011117
"367";2010-07-01;23423,2094957789;2739,92423088415;2739,92423088415;2739,92423088415;2739,92423088415;2739,92423088415;2739,92423088415;0;0;0;21856,794537876;30932,0117859655;19943,7411951504;27531,8454126429;26163,1337266631
"368";2010-08-01;23409,9055626728;2100,19673553565;2100,19673553565;2100,19673553565;2100,19673553565;2100,19673553565;2100,19673553565;0;0;0;21332,8662704252;30433,2963337308;19885,3322204063;27552,1179663741;25510,1022982085
"369";2010-09-01;23396,6016295668;-1310,7256367833;-1310,7256367833;-1310,7256367833;-1310,7256367833;-1310,7256367833;-1310,7256367833;0;0;0;17562,1291991396;26902,0739584511;19832,7362568672;27574,5076890268;22085,8759927835
"370";2010-10-01;23383,7268555931;-161,264731366993;-161,264731366993;-161,264731366993;-161,264731366993;-161,264731366993;-161,264731366993;0;0;0;18648,5830930757;28321,0091576562;19782,0130452493;27599,5499632659;23222,4621242261
"371";2010-11-01;23370,4229224871;4869,86151246374;4869,86151246374;4869,86151246374;4869,86151246374;4869,86151246374;4869,86151246374;0;0;0;23889,3501349485;33472,8048093429;19749,9115965809;27616,4110149814;28240,2844349508
"372";2010-12-01;23357,5481485134;9934,73642419288;9934,73642419288;9934,73642419288;9934,73642419288;9934,73642419288;9934,73642419288;0;0;0;28552,9898468913;38137,1205440853;19716,6240976558;27630,9654547484;33292,2845727063
"373";2011-01-01;23344,2442154074;-8389,43091284549;-8389,43091284549;-8389,43091284549;-8389,43091284549;-8389,43091284549;-8389,43091284549;0;0;0;10515,0646289094;20108,7746303688;19677,3091457614;27644,0016133242;14954,8133025619
"374";2011-02-01;23330,9402823013;-5178,76810308849;-5178,76810308849;-5178,76810308849;-5178,76810308849;-5178,76810308849;-5178,76810308849;0;0;0;13540,4803004198;23064,1972717639;19619,468105983;27657,0377719;18152,1721792128
"375";2011-03-01;23318,9238265926;-2974,21524188887;-2974,21524188887;-2974,21524188887;-2974,21524188887;-2974,21524188887;-2974,21524188887;0;0;0;15743,665961632;25510,8987312797;19568,2328057374;27682,6021834031;20344,7085847037
"376";2011-04-01;23305,6198934865;-1219,7774512818;-1219,7774512818;-1219,7774512818;-1219,7774512818;-1219,7774512818;-1219,7774512818;0;0;0;17213,3735366009;27341,7497033345;19530,5791392908;27712,4826845813;22085,8424422047
"377";2011-05-01;23292,7451195129;-2306,35255436349;-2306,35255436349;-2306,35255436349;-2306,35255436349;-2306,35255436349;-2306,35255436349;0;0;0;16178,6211603065;26043,346311443;19494,4178754808;27755,2424694816;20986,3925651494
"378";2011-06-01;23279,4411864068;-1833,29145107895;-1833,29145107895;-1833,29145107895;-1833,29145107895;-1833,29145107895;-1833,29145107895;0;0;0;16729,8035927984;26828,3422835116;19460,9928710102;27774,4923705592;21446,1497353279
"379";2011-07-01;23266,5664124332;2757,50853604845;2757,50853604845;2757,50853604845;2757,50853604845;2757,50853604845;2757,50853604845;0;0;0;21148,7439714612;31343,1699270968;19433,4224101062;27802,9474705965;26024,0749484816
"380";2011-08-01;23253,2624793271;1780,90515470076;1780,90515470076;1780,90515470076;1780,90515470076;1780,90515470076;1780,90515470076;0;0;0;20428,2177396321;29934,214304902;19390,1742487066;27841,5819723279;25034,1676340279
"381";2011-09-01;23239,958546221;-845,742797227556;-845,742797227556;-845,742797227556;-845,742797227556;-845,742797227556;-845,742797227556;0;0;0;17848,2057763767;27596,9230467385;19355,3924263296;27876,3217929253;22394,2157489935
"382";2011-10-01;23227,0837722474;-507,820251763698;-507,820251763698;-507,820251763698;-507,820251763698;-507,820251763698;-507,820251763698;0;0;0;17919,8582139354;28169,0540587133;19321,7325982229;27889,3412953492;22719,2635204837
"383";2011-11-01;23213,7798391413;4656,14695227875;4656,14695227875;4656,14695227875;4656,14695227875;4656,14695227875;4656,14695227875;0;0;0;22921,3927779197;33454,1679743519;19276,4711585425;27917,0818190141;27869,9267914201
"384";2011-12-01;23200,9050651677;10188,7234584814;10188,7234584814;10188,7234584814;10188,7234584814;10188,7234584814;10188,7234584814;0;0;0;28448,5843287156;39039,9262320896;19240,8411549561;27940,3217010012;33389,6285236491
"385";2012-01-01;23187,6011320616;-8241,51737536861;-8241,51737536861;-8241,51737536861;-8241,51737536861;-8241,51737536861;-8241,51737536861;0;0;0;10144,4290637043;20337,9056496092;19191,1933121342;27949,4237657899;14946,083756693
"386";2012-02-01;23174,2971989556;-4974,77277301038;-4974,77277301038;-4974,77277301038;-4974,77277301038;-4974,77277301038;-4974,77277301038;0;0;0;13434,7698794896;23890,7984477378;19153,2623539387;27953,4461328547;18199,5244259452
"387";2012-03-01;23161,8515841144;-1603,12238012486;-1603,12238012486;-1603,12238012486;-1603,12238012486;-1603,12238012486;-1603,12238012486;0;0;0;16373,1352687392;27158,2237670009;19118,8122885298;27957,6094057457;21558,7292039895
"388";2012-04-01;23148,5476510083;-1642,17451655771;-1642,17451655771;-1642,17451655771;-1642,17451655771;-1642,17451655771;-1642,17451655771;0;0;0;16738,6737809592;26985,2936998184;19071,7601459824;28003,5188113379;21506,3731344506
"389";2012-05-01;23135,6728770347;-1994,06530994625;-1994,06530994625;-1994,06530994625;-1994,06530994625;-1994,06530994625;-1994,06530994625;0;0;0;16355,069241596;26955,9816932387;19026,2258144848;28009,6139381384;21141,6075670884
"390";2012-06-01;23122,3689439286;-2478,77671377454;-2478,77671377454;-2478,77671377454;-2478,77671377454;-2478,77671377454;-2478,77671377454;0;0;0;15627,9402652437;26243,9835516973;18979,1736719374;28012,8184834368;20643,5922301541
"391";2012-07-01;23109,494169955;2683,67833985158;2683,67833985158;2683,67833985158;2683,67833985158;2683,67833985158;2683,67833985158;0;0;0;20889,0523249566;31562,4717667887;18933,675281789;28015,7509808415;25793,1725098066
"392";2012-08-01;23096,1902368489;2746,41064484131;2746,41064484131;2746,41064484131;2746,41064484131;2746,41064484131;2746,41064484131;0;0;0;21075,1834152561;31443,8506847587;18886,1842255979;28018,7000388303;25842,6008816902
"393";2012-09-01;23082,8863037428;-2240,2055043239;-2240,2055043239;-2240,2055043239;-2240,2055043239;-2240,2055043239;-2240,2055043239;0;0;0;15757,3419958681;26461,0059573435;18830,8786942031;28044,4795351004;20842,6807994189
"394";2012-10-01;23070,0115297692;514,833988663423;514,833988663423;514,833988663423;514,833988663423;514,833988663423;514,833988663423;0;0;0;18503,5662433778;29220,7854659408;18778,9650254147;28083,420243147;23584,8455184326
"395";2012-11-01;23056,7075966631;5317,03694877017;5317,03694877017;5317,03694877017;5317,03694877017;5317,03694877017;5317,03694877017;0;0;0;22969,3146737781;34248,9644682562;18729,6593832474;28106,6848604309;28373,7445454333
"396";2012-12-01;23043,8328226895;9431,55752307415;9431,55752307415;9431,55752307415;9431,55752307415;9431,55752307415;9431,55752307415;0;0;0;27401,6446647309;38422,3842865324;18681,9442456662;28102,0548903746;32475,3903457637
"397";2013-01-01;23030,5288895834;-8676,03738724852;-8676,03738724852;-8676,03738724852;-8676,03738724852;-8676,03738724852;-8676,03738724852;0;0;0;9466,66947320135;20137,0496726878;18633,8813495204;28096,266824902;14354,4915023349
"398";2013-02-01;23017,2249564774;-5608,34632204903;-5608,34632204903;-5608,34632204903;-5608,34632204903;-5608,34632204903;-5608,34632204903;0;0;0;12183,3046918633;23402,9986340427;18582,0924015102;28118,9030726746;17408,8786344283
"399";2013-03-01;23005,2085007686;-2058,9135347298;-2058,9135347298;-2058,9135347298;-2058,9135347298;-2058,9135347298;-2058,9135347298;0;0;0;15932,5511374081;26550,3162851165;18527,8190057888;28150,351720325;20946,2949660388
"400";2013-04-01;22991,9045676626;-1506,16289701565;-1506,16289701565;-1506,16289701565;-1506,16289701565;-1506,16289701565;-1506,16289701565;0;0;0;16359,381823777;27509,7345729678;18468,333842432;28185,1698659379;21485,7416706469
"401";2013-05-01;22979,0297936889;-2101,49519072237;-2101,49519072237;-2101,49519072237;-2101,49519072237;-2101,49519072237;-2101,49519072237;0;0;0;15774,7263665743;26876,7477264399;18424,8242980031;28218,8648455633;20877,5346029666
"402";2013-06-01;22965,7258605829;-2265,9457474903;-2265,9457474903;-2265,9457474903;-2265,9457474903;-2265,9457474903;-2265,9457474903;0;0;0;15209,5868816994;26815,073200826;18385,2374161158;28253,7291617813;20699,7801130926
"403";2013-07-01;22952,8510866092;2715,30114122072;2715,30114122072;2715,30114122072;2715,30114122072;2715,30114122072;2715,30114122072;0;0;0;20068,7908122715;31727,2377949212;18347,5492370573;28286,8361176087;25668,15222783
"404";2013-08-01;22939,5471535032;2422,11891450485;2422,11891450485;2422,11891450485;2422,11891450485;2422,11891450485;2422,11891450485;0;0;0;20046,0498804642;31547,4867793173;18310,1609752055;28292,3539528978;25361,666068008
"405";2013-09-01;22926,2432203971;-1775,66149311974;-1775,66149311974;-1775,66149311974;-1775,66149311974;-1775,66149311974;-1775,66149311974;0;0;0;15532,7376435725;27359,4619415672;18257,3626615412;28305,964672647;21150,5817272774
"406";2013-10-01;22913,3684464235;179,722357312545;179,722357312545;179,722357312545;179,722357312545;179,722357312545;179,722357312545;0;0;0;17434,9510405378;29003,8940158387;18204,1919275194;28313,2261079853;23093,090803736
"407";2013-11-01;22900,0645133174;5090,23338875383;5090,23338875383;5090,23338875383;5090,23338875383;5090,23338875383;5090,23338875383;0;0;0;22456,413321228;34222,2402874042;18153,5361822467;28353,0282354334;27990,2979020712
"408";2013-12-01;22887,1897393438;9682,27921885933;9682,27921885933;9682,27921885933;9682,27921885933;9682,27921885933;9682,27921885933;0;0;0;27110,0782320989;39135,7869198866;18117,103858327;28391,5464232864;32569,4689582031
"409";2014-01-01;22873,8858062377;-8534,3393523531;-8534,3393523531;-8534,3393523531;-8534,3393523531;-8534,3393523531;-8534,3393523531;0;0;0;8781,76600425126;20533,5829228467;18091,8332721358;28423,9949697444;14339,5464538846
"410";2014-02-01;22860,5818731316;-5390,03985959815;-5390,03985959815;-5390,03985959815;-5390,03985959815;-5390,03985959815;-5390,03985959815;0;0;0;11924,7683310119;23733,8461605807;18043,0670182271;28453,58242888;17470,5420135335
"411";2014-03-01;22848,5654174229;-2516,09554993456;-2516,09554993456;-2516,09554993456;-2516,09554993456;-2516,09554993456;-2516,09554993456;0;0;0;14700,9701385595;26536,7751406108;17990,522100491;28470,3388146498;20332,4698674883
"412";2014-04-01;22835,2614843168;-1365,36308454195;-1365,36308454195;-1365,36308454195;-1365,36308454195;-1365,36308454195;-1365,36308454195;0;0;0;16171,8519965758;28023,7806355972;17936,3660447874;28492,1851899748;21469,8983997749
"413";2014-05-01;22822,3867103432;-2205,60001403023;-2205,60001403023;-2205,60001403023;-2205,60001403023;-2205,60001403023;-2205,60001403023;0;0;0;14647,8582140433;27037,6572094164;17872,0536541363;28510,6637829648;20616,786696313
"414";2014-06-01;22809,0827772371;-2050,69346864185;-2050,69346864185;-2050,69346864185;-2050,69346864185;-2050,69346864185;-2050,69346864185;0;0;0;15148,6901242004;27289,2645282163;17805,6274767356;28545,6339230507;20758,3893085953
"415";2014-07-01;22796,2080032635;2739,92423088274;2739,92423088274;2739,92423088274;2739,92423088274;2739,92423088274;2739,92423088274;0;0;0;19688,5070810552;32165,7885105539;17744,8272952291;28571,7163258905;25536,1322341462
"416";2014-08-01;22782,9040701574;2100,19673553707;2100,19673553707;2100,19673553707;2100,19673553707;2100,19673553707;2100,19673553707;0;0;0;19339,020027914;31543,1646996224;17699,4993315827;28596,4933052685;24883,1008056945
"417";2014-09-01;22769,6001370514;-1310,72563678404;-1310,72563678404;-1310,72563678404;-1310,72563678404;-1310,72563678404;-1310,72563678404;0;0;0;15755,5028505981;28021,9853497099;17658,3617254341;28619,1787585672;21458,8745002673
"418";2014-10-01;22756,7253630777;-161,264731368488;-161,264731368488;-161,264731368488;-161,264731368488;-161,264731368488;-161,264731368488;0;0;0;16725,5477836942;29012,683894323;17617,2214110938;28663,6919323462;22595,4606317092
"419";2014-11-01;22743,4214299717;4869,86151246506;4869,86151246506;4869,86151246506;4869,86151246506;4869,86151246506;4869,86151246506;0;0;0;21654,7060448057;34355,9217836018;17585,8721512903;28703,3753617393;27613,2829424367
"420";2014-12-01;22730,546655998;9934,73642419199;9934,73642419199;9934,73642419199;9934,73642419199;9934,73642419199;9934,73642419199;0;0;0;26889,4457745851;39485,6225868319;17556,5794299271;28727,6395788727;32665,28308019
"421";2015-01-01;22717,242722892;-8389,43091284451;-8389,43091284451;-8389,43091284451;-8389,43091284451;-8389,43091284451;-8389,43091284451;0;0;0;8328,40827907667;21143,7949442409;17526,5318917431;28753,4716083441;14327,8118100474
"422";2015-02-01;22703,9387897859;-5178,76810308847;-5178,76810308847;-5178,76810308847;-5178,76810308847;-5178,76810308847;-5178,76810308847;0;0;0;11695,9368790456;24302,4421587805;17497,0303766463;28779,4167452765;17525,1706866974
"423";2015-03-01;22691,9223340772;-2974,21524189284;-2974,21524189284;-2974,21524189284;-2974,21524189284;-2974,21524189284;-2974,21524189284;0;0;0;13976,3276705515;26480,3056176635;17470,3838468815;28802,8510625058;19717,7070921843
"424";2015-04-01;22678,6184009711;-1219,77745128224;-1219,77745128224;-1219,77745128224;-1219,77745128224;-1219,77745128224;-1219,77745128224;0;0;0;15455,1680352602;28083,9153266753;17434,0604587439;28828,5948150056;21458,8409496888
"425";2015-05-01;22665,7436269975;-2306,35255436429;-2306,35255436429;-2306,35255436429;-2306,35255436429;-2306,35255436429;-2306,35255436429;0;0;0;14515,2022489005;27086,2241793782;17367,129086433;28852,6373735272;20359,3910726332
"426";2015-06-01;22652,4396938914;-1833,29145107805;-1833,29145107805;-1833,29145107805;-1833,29145107805;-1833,29145107805;-1833,29145107805;0;0;0;14902,5847360524;27705,2488664855;17304,8437670033;28876,7581336995;20819,1482428133
"427";2015-07-01;22639,5649199178;2757,50853604838;2757,50853604838;2757,50853604838;2757,50853604838;2757,50853604838;2757,50853604838;0;0;0;19370,4015692236;32183,4391501963;17266,9937317449;28906,0564283616;25397,0734559662
"428";2015-08-01;22626,2609868117;1780,90515470138;1780,90515470138;1780,90515470138;1780,90515470138;1780,90515470138;1780,90515470138;0;0;0;18296,5279544877;31387,1881449375;17228,156234168;28937,4293882636;24407,1661415131
"429";2015-09-01;22612,9570537056;-845,742797227593;-845,742797227593;-845,742797227593;-845,742797227593;-845,742797227593;-845,742797227593;0;0;0;15556,7048029164;28707,2700957189;17185,928785436;28968,8023481656;21767,214256478
"430";2015-10-01;22600,082279732;-507,82025176421;-507,82025176421;-507,82025176421;-507,82025176421;-507,82025176421;-507,82025176421;0;0;0;15706,2043423352;28918,0257443894;17143,3030853806;28999,163277103;22092,2620279678
"431";2015-11-01;22586,7783466259;4656,14695228158;4656,14695228158;4656,14695228158;4656,14695228158;4656,14695228158;4656,14695228158;0;0;0;20782,5699027947;34582,5331222395;17101,822220206;29025,4876866694;27242,9252989075
"432";2015-12-01;22573,9035726523;10188,7234584823;10188,7234584823;10188,7234584823;10188,7234584823;10188,7234584823;10188,7234584823;0;0;0;26627,1729074343;40085,040953903;17062,5789324689;29061,1866844273;32762,6270311346
"433";2016-01-01;22560,5996395462;-8241,51737536833;-8241,51737536833;-8241,51737536833;-8241,51737536833;-8241,51737536833;-8241,51737536833;0;0;0;8355,15208991245;21315,1067795446;17021,8716081473;29092,2979474829;14319,0822641779
"434";2016-02-01;22547,2957064401;-4974,77277300936;-4974,77277300936;-4974,77277300936;-4974,77277300936;-4974,77277300936;-4974,77277300936;0;0;0;11244,8813271823;24968,0312059239;16981,1617416362;29123,4092105385;17572,5229334308
"435";2016-03-01;22534,850091599;-1603,12238012467;-1603,12238012467;-1603,12238012467;-1603,12238012467;-1603,12238012467;-1603,12238012467;0;0;0;14377,4062313926;28126,5678939133;16940,4794350893;29152,0082372803;20931,7277114743
"436";2016-04-01;22521,5461584929;-1642,17451655848;-1642,17451655848;-1642,17451655848;-1642,17451655848;-1642,17451655848;-1642,17451655848;0;0;0;14691,9453195989;28192,7594031875;16888,7192566799;29182,3975716848;20879,3716419344
"437";2016-05-01;22508,6713845193;-1994,06530994405;-1994,06530994405;-1994,06530994405;-1994,06530994405;-1994,06530994405;-1994,06530994405;0;0;0;14286,9517730576;27839,6846680108;16838,7662775591;29211,35115072;20514,6060745752
"438";2016-06-01;22495,3674514132;-2478,7767137745;-2478,7767137745;-2478,7767137745;-2478,7767137745;-2478,7767137745;-2478,7767137745;0;0;0;13567,0471595183;27234,17953734;16788,5167078443;29221,4229627506;20016,5907376387
"439";2016-07-01;22482,4926774396;2683,67833985233;2683,67833985233;2683,67833985233;2683,67833985233;2683,67833985233;2683,67833985233;0;0;0;18746,6578016996;32522,1237872945;16740,3863446508;29230,2216113932;25166,1710172919
"440";2016-08-01;22469,1887443335;2746,41064483899;2746,41064483899;2746,41064483899;2746,41064483899;2746,41064483899;2746,41064483899;0;0;0;18748,3864041167;32405,4351581168;16690,7719079474;29249,0504519548;25215,5993891725
"441";2016-09-01;22455,8848112274;-2240,2055043238;-2240,2055043238;-2240,2055043238;-2240,2055043238;-2240,2055043238;-2240,2055043238;0;0;0;13722,1456271475;27205,4870405374;16639,0245124985;29281,9672009466;20215,6793069036
"442";2016-10-01;22443,0100372538;514,833988665654;514,833988665654;514,833988665654;514,833988665654;514,833988665654;514,833988665654;0;0;0;16401,7770850516;30621,2771541442;16587,6325266473;29310,600084315;22957,8440259194
"443";2016-11-01;22429,7061041477;5317,03694877182;5317,03694877182;5317,03694877182;5317,03694877182;5317,03694877182;5317,03694877182;0;0;0;21053,5998729878;35510,3488731033;16524,7485073303;29326,5679507828;27746,7430529195
"444";2016-12-01;22416,8313301741;9431,55752307408;9431,55752307408;9431,55752307408;9431,55752307408;9431,55752307408;9431,55752307408;0;0;0;25408,0267770188;39454,1476903388;16455,3944930096;29354,0386947319;31848,3888532482
"445";2017-01-01;22403,527397068;-8676,03738724757;-8676,03738724757;-8676,03738724757;-8676,03738724757;-8676,03738724757;-8676,03738724757;0;0;0;7330,94012680273;21294,0628172667;16383,7286782115;29382,2775720693;13727,4900098205
"446";2017-02-01;22390,2234639619;-5608,34632204842;-5608,34632204842;-5608,34632204842;-5608,34632204842;-5608,34632204842;-5608,34632204842;0;0;0;9846,24145662237;24736,5150643945;16312,0628634135;29412,3799996673;16781,8771419135
"447";2017-03-01;22378,2070082532;-2058,91353472827;-2058,91353472827;-2058,91353472827;-2058,91353472827;-2058,91353472827;-2058,91353472827;0;0;0;13336,5594595351;28067,980481096;16247,3324500475;29449,2476757906;20319,293473525
"448";2017-04-01;22364,9030751472;-1506,16289701668;-1506,16289701668;-1506,16289701668;-1506,16289701668;-1506,16289701668;-1506,16289701668;0;0;0;14372,0857813914;28591,0808029507;16178,0962237806;29462,9445023662;20858,7401781305
"449";2017-05-01;22352,0283011735;-2101,49519072319;-2101,49519072319;-2101,49519072319;-2101,49519072319;-2101,49519072319;-2101,49519072319;0;0;0;13382,5464140998;27979,8183001068;16127,1956298237;29483,7790307348;20250,5331104503
"450";2017-06-01;22338,7243680675;-2265,94574748888;-2265,94574748888;-2265,94574748888;-2265,94574748888;-2265,94574748888;-2265,94574748888;0;0;0;13573,8334079372;27699,9670442185;16089,1864635385;29500,4693350841;20072,7786205786
"451";2017-07-01;22325,8495940938;2715,30114121914;2715,30114121914;2715,30114121914;2715,30114121914;2715,30114121914;2715,30114121914;0;0;0;18134,4064130063;32978,4759841772;16053,4398227818;29524,051120342;25041,150735313
"452";2017-08-01;22312,5456609878;2422,11891450309;2422,11891450309;2422,11891450309;2422,11891450309;2422,11891450309;2422,11891450309;0;0;0;17548,772816882;32361,7225962389;16016,8431115747;29534,47808634;24734,6645754908
"453";2017-09-01;22299,2417278817;-1775,66149311988;-1775,66149311988;-1775,66149311988;-1775,66149311988;-1775,66149311988;-1775,66149311988;0;0;0;13525,3046098543;28319,9257993477;15981,6972580487;29549,208304722;20523,5802347618
"454";2017-10-01;22286,3669539081;179,722357311887;179,722357311887;179,722357311887;179,722357311887;179,722357311887;179,722357311887;0;0;0;15167,594641847;30539,8494782818;15912,3372167233;29568,1324675887;22466,0893112199
"455";2017-11-01;22273,063020802;5090,23338875433;5090,23338875433;5090,23338875433;5090,23338875433;5090,23338875433;5090,23338875433;0;0;0;20553,0804117026;35704,0085526035;15872,0885813506;29600,3036967419;27363,2964095563
"456";2017-12-01;22260,1882468284;9682,27921886052;9682,27921886052;9682,27921886052;9682,27921886052;9682,27921886052;9682,27921886052;0;0;0;24919,2493096359;40010,3379716576;15843,6540534873;29631,4371443096;31942,4674656889
"457";2018-01-01;22246,8843137223;-8534,33935235263;-8534,33935235263;-8534,33935235263;-8534,33935235263;-8534,33935235263;-8534,33935235263;0;0;0;6745,89206310236;21515,9418278259;15814,2717080285;29663,6083734628;13712,5449613696
"458";2018-02-01;22233,5803806162;-5390,03985959903;-5390,03985959903;-5390,03985959903;-5390,03985959903;-5390,03985959903;-5390,03985959903;0;0;0;9673,82301265415;24862,6956876975;15760,6089758043;29695,2039344599;16843,5405210172
"459";2018-03-01;22221,5639249075;-2516,09554993128;-2516,09554993128;-2516,09554993128;-2516,09554993128;-2516,09554993128;-2516,09554993128;0;0;0;13107,6798807623;27563,5277825068;15729,2443313057;29722,3985531362;19705,4683749762
"460";2018-04-01;22208,2599918014;-1365,36308454081;-1365,36308454081;-1365,36308454081;-1365,36308454081;-1365,36308454081;-1365,36308454081;0;0;0;13629,7133692866;29032,2497097233;15701,2652085333;29755,2606239791;20842,8969072606
"461";2018-05-01;22195,3852178278;-2205,60001403055;-2205,60001403055;-2205,60001403055;-2205,60001403055;-2205,60001403055;-2205,60001403055;0;0;0;12804,8898185414;28115,0500770857;15668,189098406;29791,3788366826;19989,7852037972
"462";2018-06-01;22182,0812847217;-2050,69346864107;-2050,69346864107;-2050,69346864107;-2050,69346864107;-2050,69346864107;-2050,69346864107;0;0;0;13097,0305718525;28417,0081207479;15615,1140433578;29832,5604259268;20131,3878160806
"463";2018-07-01;22169,2065107481;2739,92423088326;2739,92423088326;2739,92423088326;2739,92423088326;2739,92423088326;2739,92423088326;0;0;0;18068,5582181529;33014,5865901966;15563,7510868596;29862,4772154613;24909,1307416313
"464";2018-08-01;22155,902577642;2100,19673553451;2100,19673553451;2100,19673553451;2100,19673553451;2100,19673553451;2100,19673553451;0;0;0;16915,5449879246;32426,7801634241;15510,8235064304;29888,2726841781;24256,0993131765
"465";2018-09-01;22142,5986445359;-1310,72563678538;-1310,72563678538;-1310,72563678538;-1310,72563678538;-1310,72563678538;-1310,72563678538;0;0;0;13529,2476892407;29526,28792836;15458,1179834996;29914,0681528949;20831,8730077506
"466";2018-10-01;22129,7238705623;-161,264731368146;-161,264731368146;-161,264731368146;-161,264731368146;-161,264731368146;-161,264731368146;0;0;0;14753,8839938794;30117,6819963342;15424,3129674605;29939,0315097176;21968,4591391942
"467";2018-11-01;22116,4199374562;4869,86151246414;4869,86151246414;4869,86151246414;4869,86151246414;4869,86151246414;4869,86151246414;0;0;0;19792,7024521921;35496,2835465664;15393,7298009471;29964,8269784344;26986,2814499204
"468";2018-12-01;22103,5451634826;9934,73642419288;9934,73642419288;9934,73642419288;9934,73642419288;9934,73642419288;9934,73642419288;0;0;0;24810,2426418317;40557,0022562254;15364,4056241833;29989,7903352571;32038,2815876755
"469";2019-01-01;22090,2412303765;-8389,43091284391;-8389,43091284391;-8389,43091284391;-8389,43091284391;-8389,43091284391;-8389,43091284391;0;0;0;5931,72532676193;22061,9739474246;15301,0858432642;30023,6436753339;13700,8103175326
"470";2019-02-01;22076,9372972705;-5178,76810308861;-5178,76810308861;-5178,76810308861;-5178,76810308861;-5178,76810308861;-5178,76810308861;0;0;0;9548,49060028892;25291,7839309543;15254,6357019967;30065,8330906208;16898,1691941818
"471";2019-03-01;22064,9208415617;-2974,215241893;-2974,215241893;-2974,215241893;-2974,215241893;-2974,215241893;-2974,215241893;0;0;0;11591,6242439838;27613,0887934254;15215,0454511829;30086,8346454018;19090,7055996687
"472";2019-04-01;22051,6169084557;-1219,77745128018;-1219,77745128018;-1219,77745128018;-1219,77745128018;-1219,77745128018;-1219,77745128018;0;0;0;12969,6795751573;29295,6744425901;15174,5747823983;30109,2126468994;20831,8394571755
"473";2019-05-01;22038,742134482;-2306,35255436292;-2306,35255436292;-2306,35255436292;-2306,35255436292;-2306,35255436292;-2306,35255436292;0;0;0;12159,9374638455;28370,5778098423;15137,0053992488;30135,2169756716;19732,3895801191
"474";2019-06-01;22025,438201376;-1833,29145107908;-1833,29145107908;-1833,29145107908;-1833,29145107908;-1833,29145107908;-1833,29145107908;0;0;0;12769,7679551173;28768,5925176973;15099,09464562;30160,3808431145;20192,1467502969
"475";2019-07-01;22012,5634274024;2757,50853605005;2757,50853605005;2757,50853605005;2757,50853605005;2757,50853605005;2757,50853605005;0;0;0;17253,958823551;33288,4087906109;15062,4340775468;30183,0313317139;24770,0719634524
"476";2019-08-01;21999,2594942963;1780,90515469866;1780,90515469866;1780,90515469866;1780,90515469866;1780,90515469866;1780,90515469866;0;0;0;15903,3514816448;32582,486950113;15010,8954923788;30206,4368365999;23780,1646489949
"477";2019-09-01;21985,9555611902;-845,742797229155;-845,742797229155;-845,742797229155;-845,742797229155;-845,742797229155;-845,742797229155;0;0;0;13515,3462499563;30072,2967450145;14963,2626850619;30220,7718987701;21140,212763961
"478";2019-10-01;21973,0807872166;-507,820251763945;-507,820251763945;-507,820251763945;-507,820251763945;-507,820251763945;-507,820251763945;0;0;0;13868,785237704;29973,7597910992;14931,826120667;30244,4745191068;21465,2605354526
"479";2019-11-01;21959,7768541105;4656,14695228051;4656,14695228051;4656,14695228051;4656,14695228051;4656,14695228051;4656,14695228051;0;0;0;18591,0556688207;35514,8127135897;14899,1291261261;30272,4607974341;26615,923806391
"480";2019-12-01;21946,9020801369;10188,7234584844;10188,7234584844;10188,7234584844;10188,7234584844;10188,7234584844;10188,7234584844;0;0;0;24344,0850744814;41171,7905426688;14857,5686064206;30291,0699559658;32135,6255386212
"481";2020-01-01;21933,5981470308;-8241,51737536941;-8241,51737536941;-8241,51737536941;-8241,51737536941;-8241,51737536941;-8241,51737536941;0;0;0;5922,41578460591;22828,0664009919;14802,1673574608;30292,3830848335;13692,0807716614
"482";2020-02-01;21920,2942139247;-4974,77277301142;-4974,77277301142;-4974,77277301142;-4974,77277301142;-4974,77277301142;-4974,77277301142;0;0;0;9117,74264008732;26137,3982782817;14748,1718815995;30334,0429212264;16945,5214409133
"483";2020-03-01;21907,8485990836;-1603,12238012619;-1603,12238012619;-1603,12238012619;-1603,12238012619;-1603,12238012619;-1603,12238012619;0;0;0;12127,8524848877;29283,7439982927;14688,0896456412;30359,3724592689;20304,7262189574
